EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
487,44,No,Travel_Rarely,1187,Research & Development,7,2,Medical,1,2,Male,76,4,5,Research Director,4,Married,13737,14375,4,Y,No,14,3,4,80,0,29,4,3,29,14,14,9
488,21,No,Travel_Frequently,150,Human Resources,23,2,Technical Degree,1,2,Female,49,4,5,Manager,2,Single,19086,7031,6,Y,No,16,3,2,80,3,21,2,4,12,6,1,3
489,19,Yes,Travel_Rarely,731,Sales,27,1,Marketing,1,3,Female,90,3,2,Sales Executive,3,Married,3956,12030,1,Y,Yes,23,3,2,80,1,21,3,3,0,0,3,17
490,28,No,Travel_Rarely,1013,Human Resources,4,1,Medical,1,4,Female,78,4,2,Manager,3,Single,16395,21301,5,Y,No,25,3,2,80,3,40,0,2,35,17,15,11
491,41,No,Non-Travel,505,Research & Development,21,3,Marketing,1,1,Female,93,1,5,Research Scientist,4,Divorced,10842,15782,2,Y,Yes,16,4,2,80,2,8,4,2,4,4,0,15
492,21,No,Non-Travel,1040,Research & Development,22,1,Marketing,1,1,Male,31,1,3,Laboratory Technician,4,Married,15719,8635,7,Y,Yes,17,3,3,80,3,16,2,3,15,9,11,16
493,39,Yes,Travel_Frequently,1477,Research & Development,3,3,Human Resources,1,1,Male,46,1,2,Research Director,2,Single,19109,7897,5,Y,No,12,3,2,80,0,16,6,4,8,8,2,0
494,39,Yes,Travel_Rarely,510,Human Resources,24,1,Medical,1,1,Male,30,4,2,Human Resources,3,Single,16107,3732,1,Y,No,17,3,2,80,3,39,6,1,39,2,6,15
495,48,No,Travel_Frequently,396,Human Resources,29,5,Human Resources,1,2,Male,39,2,2,Human Resources,2,Married,15509,26875,3,Y,Yes,13,3,3,80,3,18,4,1,18,18,9,6
496,40,Yes,Travel_Frequently,225,Research & Development,20,4,Life Sciences,1,4,Male,41,3,5,Manager,3,Married,9255,24968,9,Y,Yes,21,4,3,80,2,15,3,2,15,15,11,15
497,37,Yes,Travel_Frequently,1047,Research & Development,11,4,Technical Degree,1,4,Female,49,2,4,Research Director,2,Married,7244,2896,2,Y,Yes,23,3,2,80,3,34,2,2,31,10,0,13
498,27,No,Travel_Rarely,146,Human Resources,16,4,Medical,1,3,Female,59,2,4,Human Resources,1,Divorced,4116,25809,7,Y,No,17,3,2,80,3,37,5,4,37,5,1,11
499,38,Yes,Travel_Frequently,1395,Sales,6,3,Other,1,3,Female,45,2,5,Sales Executive,4,Married,8714,13271,5,Y,No,23,3,2,80,2,30,4,2,30,9,15,2
500,41,No,Travel_Frequently,676,Sales,18,3,Human Resources,1,3,Male,46,3,5,Sales Representative,2,Single,11697,25297,9,Y,No,20,3,2,80,3,26,4,3,26,7,15,0
501,24,No,Non-Travel,646,Research & Development,3,4,Technical Degree,1,2,Female,48,3,1,Healthcare Representative,1,Married,11548,10174,3,Y,No,21,3,3,80,3,39,4,4,24,4,4,8
502,38,No,Travel_Rarely,1174,Research & Development,26,5,Marketing,1,2,Female,84,1,3,Research Director,1,Married,7175,8786,2,Y,No,15,3,4,80,0,38,2,3,38,17,14,4
503,42,No,Travel_Rarely,1344,Research & Development,15,3,Medical,1,2,Female,32,1,1,Manufacturing Director,3,Married,15562,20200,7,Y,No,16,3,4,80,0,38,5,1,35,5,13,10
504,38,No,Travel_Frequently,232,Research & Development,3,2,Medical,1,1,Male,60,1,3,Laboratory Technician,1,Married,11626,13174,1,Y,No,17,3,1,80,3,39,3,1,39,1,1,16
505,43,No,Travel_Frequently,567,Research & Development,8,1,Other,1,1,Male,58,4,1,Manufacturing Director,4,Single,7800,9270,3,Y,Yes,13,4,2,80,2,9,2,2,9,9,12,12
506,36,Yes,Travel_Rarely,1295,Sales,16,1,Marketing,1,1,Female,95,2,4,Manager,1,Single,19032,7083,8,Y,Yes,11,4,3,80,2,31,4,1,31,0,11,16
507,30,No,Travel_Frequently,161,Research & Development,15,5,Other,1,4,Male,53,1,1,Laboratory Technician,3,Married,7424,5591,3,Y,No,14,3,3,80,1,38,4,3,38,8,9,11
508,59,Yes,Travel_Rarely,785,Research & Development,7,4,Other,1,4,Female,88,4,5,Research Scientist,2,Single,9277,18205,7,Y,No,19,3,2,80,0,40,4,1,40,7,3,0
509,21,No,Travel_Rarely,211,Sales,12,2,Other,1,2,Female,77,1,3,Manager,4,Married,10952,23512,0,Y,No,15,3,1,80,2,0,1,4,0,0,8,14
510,58,Yes,Non-Travel,1243,Sales,9,3,Life Sciences,1,4,Male,49,2,1,Sales Executive,1,Married,1479,24311,6,Y,No,11,3,4,80,3,11,3,1,1,1,5,0
511,60,Yes,Travel_Rarely,582,Human Resources,23,4,Life Sciences,1,1,Female,92,2,1,Human Resources,2,Married,16710,14022,1,Y,Yes,20,3,4,80,1,18,2,3,4,4,11,17
512,38,No,Travel_Frequently,404,Human Resources,27,4,Other,1,4,Female,85,1,5,Human Resources,4,Married,6709,6604,5,Y,No,25,3,4,80,3,40,6,3,40,11,5,1
513,58,No,Travel_Frequently,331,Research & Development,17,5,Life Sciences,1,1,Male,62,2,2,Healthcare Representative,2,Divorced,6233,25351,5,Y,No,18,3,3,80,3,34,4,2,9,9,12,7
514,44,No,Non-Travel,322,Human Resources,16,2,Life Sciences,1,3,Male,81,3,2,Manager,2,Divorced,15874,23008,1,Y,No,24,3,1,80,0,40,2,2,6,6,3,6
515,22,Yes,Non-Travel,716,Sales,11,4,Marketing,1,2,Female,84,4,5,Manager,4,Divorced,4906,3466,7,Y,No,11,3,3,80,0,28,2,3,4,4,15,12
516,45,No,Travel_Rarely,1074,Human Resources,9,5,Life Sciences,1,1,Male,42,4,4,Human Resources,4,Divorced,1904,13149,3,Y,No,20,4,1,80,2,37,2,1,37,11,14,6
517,24,No,Non-Travel,1259,Human Resources,13,5,Other,1,1,Female,45,4,2,Manager,4,Married,1934,11707,2,Y,No,11,3,3,80,3,37,0,1,0,0,4,2
518,49,Yes,Non-Travel,1297,Sales,28,4,Medical,1,4,Male,42,2,2,Sales Representative,4,Single,6796,26353,9,Y,No,20,3,4,80,2,24,6,1,15,0,13,0
519,58,No,Travel_Rarely,235,Human Resources,3,3,Other,1,3,Female,81,2,2,Manager,1,Single,16529,2884,2,Y,No,12,3,2,80,3,34,5,3,34,3,11,17
520,22,Yes,Non-Travel,902,Research & Development,1,3,Life Sciences,1,1,Male,97,3,5,Research Director,1,Divorced,4805,2384,4,Y,Yes,25,3,3,80,1,26,6,2,11,11,15,6
521,48,No,Travel_Rarely,401,Sales,22,2,Human Resources,1,2,Male,91,1,5,Manager,2,Single,4254,10189,6,Y,No,24,3,2,80,2,30,3,4,30,15,1,13
522,43,Yes,Non-Travel,1145,Sales,29,4,Other,1,2,Male,96,3,4,Sales Representative,4,Single,13813,16274,9,Y,No,11,3,1,80,1,23,6,2,1,1,1,11
523,35,No,Travel_Frequently,892,Research & Development,25,5,Other,1,2,Female,73,1,4,Research Director,3,Married,18549,19550,8,Y,No,20,3,3,80,2,29,2,3,29,10,9,16
524,38,No,Travel_Frequently,672,Sales,9,5,Technical Degree,1,2,Male,67,2,3,Sales Representative,3,Divorced,12429,19879,8,Y,No,16,3,4,80,1,15,0,2,15,15,9,7
525,58,No,Non-Travel,1042,Sales,18,3,Medical,1,3,Male,62,1,4,Manager,2,Divorced,13296,14974,0,Y,No,12,3,3,80,3,31,3,4,21,5,8,16
526,30,No,Travel_Rarely,472,Human Resources,4,3,Life Sciences,1,1,Male,65,1,5,Manager,1,Divorced,17050,10889,2,Y,No,23,3,4,80,1,27,0,4,17,1,1,0
527,57,No,Travel_Frequently,1233,Sales,12,2,Medical,1,1,Female,58,2,4,Sales Representative,2,Single,8895,19844,9,Y,No,11,4,1,80,2,27,6,2,17,9,15,3
528,44,Yes,Non-Travel,733,Sales,14,5,Human Resources,1,4,Female,57,2,1,Sales Executive,2,Single,6436,15480,7,Y,Yes,18,3,4,80,3,29,0,2,14,7,8,6
529,45,No,Travel_Frequently,397,Human Resources,23,1,Human Resources,1,4,Male,81,2,2,Manager,4,Married,1687,13669,6,Y,No,15,3,3,80,1,33,3,4,33,10,15,0
530,59,No,Non-Travel,1014,Human Resources,14,1,Technical Degree,1,3,Female,59,3,3,Human Resources,3,Married,13751,17774,2,Y,No,13,3,2,80,0,4,3,3,4,4,11,1
531,28,No,Travel_Frequently,672,Sales,28,2,Medical,1,4,Female,51,1,2,Sales Executive,1,Single,9213,22441,0,Y,No,20,3,2,80,2,5,4,3,5,5,15,13
532,19,No,Non-Travel,857,Sales,24,2,Medical,1,2,Male,31,3,2,Sales Executive,3,Married,4335,18912,0,Y,No,19,3,1,80,3,12,1,2,12,2,5,1
533,26,No,Non-Travel,610,Research & Development,6,5,Life Sciences,1,1,Female,47,1,3,Laboratory Technician,4,Married,10160,19424,7,Y,No,21,3,4,80,3,36,5,2,15,11,11,12
534,44,No,Travel_Frequently,338,Research & Development,20,4,Technical Degree,1,4,Female,77,1,3,Healthcare Representative,1,Married,5145,8605,0,Y,Yes,14,3,2,80,3,31,6,2,10,10,4,9
535,27,No,Travel_Rarely,1050,Research & Development,5,4,Life Sciences,1,2,Male,42,3,3,Laboratory Technician,4,Single,9296,13580,7,Y,No,25,3,4,80,0,28,4,4,1,1,9,11
536,20,Yes,Travel_Rarely,400,Human Resources,24,5,Marketing,1,1,Male,95,2,5,Manager,2,Married,11870,2885,7,Y,No,17,3,4,80,2,30,4,3,30,2,10,9
537,51,No,Non-Travel,1261,Research & Development,17,1,Medical,1,4,Female,86,3,2,Research Scientist,4,Single,16983,8527,1,Y,No,20,3,4,80,1,37,0,1,37,3,1,9
538,30,Yes,Travel_Rarely,103,Sales,3,2,Life Sciences,1,3,Female,38,2,4,Sales Executive,2,Single,14692,24134,7,Y,No,12,3,4,80,2,26,4,4,26,18,11,15
539,53,No,Travel_Rarely,565,Research & Development,27,1,Technical Degree,1,4,Female,72,3,4,Healthcare Representative,2,Divorced,11708,15355,0,Y,No,20,3,3,80,0,40,6,3,35,10,4,17
540,33,No,Travel_Frequently,714,Sales,3,2,Medical,1,4,Male,70,1,4,Sales Executive,3,Married,18776,16255,2,Y,No,17,3,1,80,2,29,2,4,29,4,3,9
541,49,No,Travel_Rarely,790,Sales,6,5,Marketing,1,4,Male,42,1,1,Sales Representative,4,Divorced,14290,2372,2,Y,No,19,3,1,80,1,25,0,2,25,18,0,15
542,26,Yes,Travel_Rarely,181,Sales,19,1,Life Sciences,1,1,Male,51,4,4,Sales Executive,1,Single,19752,10853,9,Y,Yes,15,3,1,80,2,22,1,1,18,11,2,14
543,28,No,Travel_Rarely,1070,Human Resources,26,4,Marketing,1,3,Female,81,4,2,Manager,3,Married,8342,23925,5,Y,No,14,3,2,80,1,32,0,1,32,3,2,1
544,27,No,Non-Travel,591,Human Resources,23,4,Technical Degree,1,4,Male,100,3,2,Human Resources,1,Married,5902,23595,0,Y,No,16,3,2,80,2,8,0,3,6,6,1,1
545,29,No,Non-Travel,966,Research & Development,22,3,Human Resources,1,2,Male,51,3,4,Research Director,4,Single,11612,18048,5,Y,No,13,3,2,80,1,31,4,2,31,14,15,8
546,29,Yes,Non-Travel,515,Sales,7,2,Marketing,1,3,Female,97,2,4,Manager,3,Divorced,12829,3385,7,Y,No,22,3,3,80,3,26,0,3,26,1,9,10
547,55,No,Travel_Rarely,1022,Sales,9,3,Other,1,1,Male,62,4,3,Sales Representative,4,Single,14681,19485,3,Y,No,11,3,4,80,1,40,3,2,40,2,0,13
548,35,No,Non-Travel,1456,Sales,18,3,Life Sciences,1,2,Female,72,2,5,Sales Executive,3,Divorced,1544,8656,0,Y,No,21,3,3,80,1,34,3,1,34,17,0,3
549,34,Yes,Travel_Rarely,693,Sales,10,5,Other,1,1,Male,49,1,1,Manager,2,Single,14626,4256,4,Y,Yes,13,3,4,80,2,16,0,4,10,9,14,16
550,60,No,Non-Travel,614,Sales,24,1,Human Resources,1,1,Male,50,2,3,Sales Representative,1,Single,12682,19201,8,Y,Yes,14,3,3,80,0,39,2,3,39,8,12,13
551,43,No,Travel_Frequently,1243,Sales,25,4,Technical Degree,1,3,Female,55,1,1,Manager,1,Married,16849,8257,0,Y,No,20,3,3,80,2,13,3,2,13,5,0,10
552,26,No,Non-Travel,799,Research & Development,4,5,Life Sciences,1,3,Male,69,4,3,Research Scientist,2,Single,4826,5586,0,Y,No,15,3,2,80,2,35,6,4,6,6,12,4
553,44,No,Travel_Rarely,685,Research & Development,11,2,Other,1,1,Male,97,1,3,Manager,4,Single,3470,5212,4,Y,No,23,3,1,80,1,23,4,3,4,4,6,2
554,35,No,Travel_Rarely,740,Sales,29,4,Life Sciences,1,3,Female,36,2,1,Sales Executive,3,Single,3619,21371,0,Y,Yes,12,4,1,80,3,34,6,3,19,17,11,12
555,34,No,Non-Travel,314,Human Resources,21,1,Technical Degree,1,2,Male,51,2,4,Human Resources,1,Single,9121,24422,8,Y,Yes,25,3,2,80,3,35,4,3,10,10,7,1
556,57,No,Non-Travel,691,Research & Development,9,2,Human Resources,1,1,Female,62,4,1,Laboratory Technician,3,Single,10600,15382,9,Y,No,14,3,2,80,1,33,6,2,24,6,3,7
557,20,No,Travel_Rarely,1278,Sales,1,2,Other,1,1,Male,82,1,3,Manager,4,Single,3374,16743,2,Y,No,13,3,1,80,2,14,2,2,14,7,13,12
558,46,No,Non-Travel,599,Human Resources,16,4,Marketing,1,4,Male,62,1,4,Manager,3,Married,13762,7291,0,Y,No,23,4,1,80,3,13,4,2,12,4,9,6
559,36,No,Travel_Rarely,1303,Research & Development,15,3,Marketing,1,2,Female,55,3,4,Research Scientist,4,Married,6810,10929,2,Y,No,18,3,2,80,0,17,6,1,9,9,7,15
560,53,No,Non-Travel,1159,Research & Development,26,3,Other,1,4,Male,38,1,2,Laboratory Technician,3,Married,9780,10354,3,Y,No,23,4,2,80,3,32,4,3,32,4,0,4
561,53,No,Non-Travel,972,Sales,9,3,Human Resources,1,2,Female,75,1,4,Sales Representative,4,Married,1056,22561,3,Y,Yes,25,3,1,80,2,26,2,2,26,18,15,7
562,49,Yes,Travel_Frequently,191,Human Resources,7,4,Technical Degree,1,1,Male,100,4,2,Manager,1,Single,1547,26277,3,Y,No,14,3,1,80,2,35,0,1,14,13,13,3
563,55,Yes,Non-Travel,1201,Research & Development,24,2,Life Sciences,1,4,Female,99,2,1,Manufacturing Director,2,Married,12176,9183,6,Y,Yes,25,3,1,80,1,28,4,1,28,6,8,0
564,40,No,Non-Travel,665,Research & Development,7,2,Medical,1,2,Male,52,2,2,Manufacturing Director,1,Single,6392,6439,4,Y,No,18,3,4,80,1,35,4,1,22,14,4,1
565,31,Yes,Travel_Frequently,173,Sales,18,2,Other,1,4,Male,40,2,2,Manager,1,Single,6052,7131,6,Y,No,12,3,2,80,2,27,5,2,23,9,10,14
566,52,Yes,Travel_Rarely,143,Sales,7,4,Marketing,1,4,Female,41,1,2,Manager,2,Single,14931,9622,8,Y,Yes,24,3,4,80,3,36,5,4,36,6,4,1
567,52,Yes,Non-Travel,1202,Human Resources,3,3,Marketing,1,3,Male,52,1,4,Human Resources,1,Married,2672,8821,2,Y,No,23,3,1,80,1,15,4,2,14,4,14,2
568,58,No,Travel_Rarely,125,Research & Development,25,1,Other,1,1,Male,40,3,2,Manufacturing Director,2,Divorced,16111,22968,9,Y,No,12,3,2,80,3,34,6,3,34,2,3,14
569,21,No,Non-Travel,1424,Human Resources,10,3,Marketing,1,2,Male,99,2,5,Manager,3,Divorced,12587,20980,8,Y,No,18,3,1,80,1,40,1,4,40,0,9,16
570,38,No,Travel_Rarely,1457,Human Resources,9,2,Technical Degree,1,3,Female,41,3,5,Human Resources,4,Married,17627,19462,2,Y,Yes,17,3,1,80,1,24,3,4,24,15,4,8
571,38,No,Travel_Rarely,1382,Human Resources,16,1,Technical Degree,1,2,Male,82,4,5,Human Resources,2,Married,11171,2650,9,Y,No,23,3,2,80,1,23,0,4,23,1,1,8
572,43,Yes,Non-Travel,465,Sales,18,4,Technical Degree,1,2,Male,78,2,5,Sales Executive,1,Divorced,19221,4196,6,Y,No,15,3,1,80,1,16,5,3,16,16,12,9
573,51,Yes,Non-Travel,369,Human Resources,12,5,Technical Degree,1,2,Male,69,3,1,Human Resources,2,Married,10760,3430,6,Y,Yes,15,4,4,80,1,36,2,1,36,9,11,9
574,43,No,Non-Travel,149,Sales,22,1,Technical Degree,1,4,Female,82,3,3,Sales Executive,2,Divorced,18817,20958,8,Y,Yes,19,4,1,80,1,21,5,3,14,11,3,11
575,50,No,Non-Travel,798,Sales,2,3,Other,1,1,Female,60,2,2,Manager,2,Single,11873,13728,3,Y,No,24,3,3,80,0,33,3,4,33,5,7,4
576,24,Yes,Non-Travel,289,Sales,21,2,Technical Degree,1,2,Male,81,3,2,Sales Executive,1,Single,16293,15419,0,Y,No,22,3,1,80,3,38,6,1,38,14,10,12
577,50,Yes,Travel_Rarely,1302,Sales,4,3,Technical Degree,1,1,Male,97,1,2,Sales Representative,1,Divorced,1283,14457,5,Y,Yes,18,3,4,80,2,33,5,2,26,17,9,3
578,18,Yes,Non-Travel,247,Human Resources,26,1,Human Resources,1,3,Male,99,3,2,Manager,3,Single,13064,15102,8,Y,No,18,3,1,80,1,39,6,2,39,6,13,6
579,28,Yes,Travel_Rarely,290,Sales,9,1,Other,1,3,Male,96,4,1,Manager,2,Married,3417,22753,0,Y,Yes,23,3,2,80,3,13,3,4,13,13,13,13
580,51,No,Travel_Rarely,1167,Human Resources,29,2,Marketing,1,4,Female,41,1,4,Human Resources,1,Single,14985,24537,7,Y,No,12,3,2,80,0,8,1,1,6,3,6,8
581,21,No,Travel_Frequently,1251,Research & Development,21,2,Human Resources,1,2,Female,67,1,1,Manager,4,Single,7018,12055,8,Y,No,11,3,4,80,1,35,2,1,27,16,9,7
582,53,No,Travel_Rarely,211,Research & Development,4,3,Technical Degree,1,1,Male,94,3,5,Manufacturing Director,2,Divorced,2520,25278,1,Y,No,23,3,2,80,0,33,5,2,33,4,14,8
583,43,No,Non-Travel,1486,Human Resources,22,4,Life Sciences,1,3,Male,98,3,5,Human Resources,4,Married,14795,22959,9,Y,No,14,3,1,80,2,39,0,3,38,18,9,6
584,24,No,Travel_Rarely,937,Sales,20,1,Human Resources,1,4,Male,80,1,4,Sales Executive,4,Married,5638,3094,7,Y,No,13,3,3,80,1,18,4,4,11,7,7,10
585,59,No,Travel_Frequently,1461,Human Resources,4,2,Other,1,4,Female,33,2,4,Manager,1,Divorced,19396,13848,8,Y,No,21,3,3,80,0,15,6,3,15,15,12,12
586,58,No,Travel_Rarely,491,Research & Development,26,5,Marketing,1,3,Male,62,2,3,Research Director,4,Married,19417,19836,2,Y,Yes,14,3,3,80,2,4,5,4,4,4,1,0
587,32,Yes,Travel_Frequently,1133,Sales,7,1,Life Sciences,1,2,Female,33,1,1,Sales Representative,4,Married,15238,19389,0,Y,Yes,20,3,1,80,2,32,5,4,0,0,2,10
588,44,Yes,Non-Travel,675,Sales,9,1,Technical Degree,1,4,Female,66,4,2,Sales Representative,4,Single,15535,25500,7,Y,Yes,25,3,4,80,3,12,5,2,11,11,4,4
589,53,No,Non-Travel,238,Research & Development,25,3,Life Sciences,1,4,Female,38,2,2,Research Scientist,4,Single,16545,16966,3,Y,No,12,4,3,80,2,40,5,1,5,5,5,6
590,24,No,Travel_Rarely,1490,Research & Development,4,1,Human Resources,1,2,Male,78,1,2,Research Director,1,Married,16221,9891,8,Y,No,21,3,4,80,3,29,4,2,29,17,11,12
591,31,No,Travel_Rarely,1287,Sales,11,1,Medical,1,4,Female,95,1,1,Sales Executive,3,Married,10732,11118,4,Y,No,11,3,2,80,2,34,6,3,28,2,3,12
592,24,No,Non-Travel,290,Research & Development,29,4,Human Resources,1,2,Male,54,3,5,Healthcare Representative,2,Married,17831,7717,9,Y,Yes,19,3,4,80,3,31,1,2,9,9,13,7
593,25,No,Travel_Frequently,148,Human Resources,16,5,Human Resources,1,4,Female,45,4,4,Human Resources,4,Divorced,11443,4095,6,Y,No,24,4,2,80,3,34,4,1,32,5,4,0
594,42,No,Travel_Rarely,278,Research & Development,13,3,Life Sciences,1,3,Female,43,3,4,Research Scientist,2,Divorced,6610,7020,1,Y,No,19,3,2,80,0,34,4,2,34,4,4,10
595,47,No,Travel_Frequently,1221,Human Resources,28,1,Medical,1,2,Male,72,1,5,Manager,3,Divorced,18515,26002,3,Y,No,21,4,4,80,2,38,4,2,38,1,9,4
596,39,No,Non-Travel,1039,Research & Development,26,1,Other,1,4,Male,75,2,2,Healthcare Representative,1,Divorced,3172,15255,7,Y,No,17,3,2,80,0,39,4,3,39,16,14,8
597,57,No,Non-Travel,995,Research & Development,17,4,Other,1,2,Male,70,2,4,Research Scientist,4,Divorced,18448,3345,8,Y,No,16,3,1,80,3,31,5,4,4,4,5,7
598,35,Yes,Travel_Rarely,445,Research & Development,9,5,Medical,1,3,Female,64,3,2,Research Scientist,3,Divorced,13491,14977,7,Y,No,20,3,2,80,2,24,6,4,1,1,9,5
599,58,Yes,Non-Travel,313,Human Resources,11,4,Medical,1,3,Male,71,2,5,Human Resources,4,Married,9831,25766,7,Y,No,13,4,3,80,3,36,1,2,8,8,5,12
600,32,No,Travel_Rarely,1248,Human Resources,23,4,Marketing,1,3,Male,92,3,4,Human Resources,1,Divorced,13134,12723,0,Y,No,20,3,4,80,2,38,6,2,21,16,8,7
601,37,No,Travel_Rarely,198,Sales,7,5,Other,1,3,Male,64,1,1,Sales Executive,1,Married,19914,8981,6,Y,No,15,3,3,80,3,40,0,1,40,3,10,10
602,31,No,Travel_Rarely,589,Sales,26,4,Technical Degree,1,3,Male,32,3,2,Sales Executive,4,Divorced,8036,23174,1,Y,No,15,4,1,80,0,39,6,4,11,11,11,5
603,57,No,Travel_Frequently,115,Research & Development,9,3,Medical,1,2,Female,81,2,2,Research Director,4,Married,18170,20359,6,Y,No,17,3,3,80,3,37,6,1,33,3,14,17
604,37,No,Non-Travel,966,Research & Development,12,3,Other,1,3,Male,94,2,3,Manager,3,Divorced,12080,5982,1,Y,No,23,3,3,80,0,31,1,3,10,4,0,1
605,37,No,Travel_Rarely,769,Sales,28,3,Life Sciences,1,2,Male,71,3,4,Sales Executive,1,Single,8614,19191,3,Y,Yes,21,3,2,80,0,37,2,2,23,7,9,9
606,42,No,Travel_Frequently,701,Human Resources,21,4,Medical,1,1,Male,76,2,3,Manager,2,Married,17379,8947,1,Y,No,19,3,2,80,0,37,5,4,37,15,4,6
607,30,Yes,Travel_Rarely,1166,Sales,8,4,Marketing,1,4,Male,56,4,3,Sales Executive,1,Single,10998,19543,2,Y,No,23,3,1,80,3,38,1,1,38,4,5,11
608,38,No,Travel_Rarely,768,Research & Development,5,5,Life Sciences,1,4,Female,100,2,1,Research Director,4,Married,9713,3833,8,Y,No,24,3,4,80,0,35,5,2,16,11,15,5
609,31,Yes,Non-Travel,1262,Sales,20,2,Other,1,4,Male,42,4,3,Sales Representative,2,Divorced,19506,21269,1,Y,No,21,3,2,80,1,13,1,1,12,12,10,11
610,54,No,Non-Travel,1050,Human Resources,24,4,Medical,1,2,Female,67,2,1,Human Resources,3,Divorced,19226,12993,4,Y,No,24,3,4,80,0,34,1,3,34,6,14,14
611,54,No,Travel_Frequently,1181,Sales,16,1,Medical,1,4,Female,47,2,2,Sales Executive,1,Single,6320,3014,1,Y,Yes,13,3,4,80,0,11,4,3,11,11,6,5
612,34,No,Non-Travel,864,Sales,22,5,Marketing,1,2,Male,98,4,1,Sales Executive,4,Single,16265,8712,0,Y,No,15,4,2,80,3,38,5,3,35,15,2,10
613,22,No,Travel_Rarely,1303,Sales,24,3,Other,1,1,Male,68,2,4,Sales Representative,1,Married,19703,23516,8,Y,No,14,3,2,80,0,22,4,1,22,5,13,15
614,55,Yes,Travel_Rarely,338,Sales,7,2,Life Sciences,1,4,Female,89,2,1,Sales Executive,2,Single,4782,21946,1,Y,Yes,12,3,4,80,0,38,1,4,31,2,5,1
615,20,No,Non-Travel,540,Sales,2,3,Human Resources,1,2,Female,78,3,2,Manager,4,Divorced,18348,2533,2,Y,Yes,18,3,3,80,0,28,1,2,28,4,9,5
616,36,No,Travel_Frequently,377,Sales,5,5,Marketing,1,4,Male,32,2,3,Sales Executive,2,Married,18206,25738,6,Y,No,24,3,1,80,1,25,5,3,1,1,11,4
617,19,No,Non-Travel,770,Human Resources,18,3,Technical Degree,1,3,Male,57,1,3,Manager,2,Single,4896,26429,2,Y,Yes,11,3,4,80,0,29,3,3,6,6,3,11
618,48,Yes,Non-Travel,276,Human Resources,14,4,Human Resources,1,1,Female,59,2,2,Human Resources,1,Married,10116,19495,1,Y,No,16,3,2,80,0,31,1,2,14,14,9,1
619,25,No,Non-Travel,234,Sales,12,4,Human Resources,1,3,Female,66,4,2,Sales Executive,4,Single,17274,10327,7,Y,No,24,3,3,80,3,25,3,3,1,1,0,3
620,21,No,Travel_Frequently,1236,Sales,8,1,Technical Degree,1,4,Female,41,4,2,Manager,2,Married,2278,19011,0,Y,No,19,3,1,80,2,7,3,1,7,7,3,4
621,24,Yes,Travel_Rarely,1048,Human Resources,23,2,Marketing,1,1,Male,66,3,5,Human Resources,2,Married,3775,18216,4,Y,No,14,3,2,80,0,29,5,1,21,1,6,0
622,45,No,Travel_Frequently,1118,Sales,1,2,Life Sciences,1,1,Female,55,2,5,Manager,3,Married,18314,7224,7,Y,No,25,3,4,80,3,34,3,4,11,11,4,2
623,22,Yes,Travel_Frequently,973,Research & Development,4,3,Marketing,1,1,Male,44,1,4,Healthcare Representative,1,Divorced,16573,18007,7,Y,Yes,12,4,1,80,0,33,5,1,33,7,8,7
624,54,No,Travel_Frequently,454,Human Resources,2,3,Human Resources,1,1,Female,93,4,5,Human Resources,3,Divorced,1108,18242,3,Y,No,21,3,4,80,3,40,5,2,40,8,3,13
625,53,Yes,Travel_Rarely,1095,Research & Development,16,5,Marketing,1,2,Male,52,3,4,Healthcare Representative,1,Single,13526,9005,8,Y,Yes,21,3,3,80,0,26,4,2,18,3,14,0
626,34,Yes,Non-Travel,453,Sales,4,1,Technical Degree,1,1,Male,33,3,1,Manager,2,Divorced,1871,4836,3,Y,Yes,16,3,4,80,1,10,0,4,10,10,2,14
627,52,No,Travel_Frequently,724,Sales,18,2,Medical,1,1,Female,75,2,5,Manager,1,Married,17662,18702,5,Y,No,18,4,2,80,0,32,6,1,32,18,0,8
628,44,Yes,Non-Travel,927,Human Resources,3,1,Medical,1,4,Female,51,4,5,Human Resources,2,Divorced,4079,7023,7,Y,No,22,3,4,80,0,30,2,2,30,10,1,11
629,25,No,Non-Travel,1417,Sales,8,2,Technical Degree,1,3,Male,72,4,3,Manager,1,Single,14886,17175,9,Y,No,23,4,4,80,1,37,2,3,16,2,1,13
630,57,No,Travel_Frequently,412,Human Resources,3,4,Life Sciences,1,2,Female,43,4,2,Manager,3,Single,9156,13745,9,Y,Yes,23,3,4,80,2,34,4,4,24,12,4,0
631,35,Yes,Travel_Frequently,911,Human Resources,16,2,Human Resources,1,4,Male,84,1,5,Human Resources,2,Single,17452,5016,4,Y,No,12,3,1,80,1,34,2,1,34,12,5,6
632,24,Yes,Travel_Frequently,759,Human Resources,18,5,Life Sciences,1,4,Female,32,2,3,Manager,1,Married,14366,26685,4,Y,Yes,18,3,1,80,0,30,3,3,14,6,10,1
